Date,SPY,XLK,XLF,XLE,GLD,SLV,GSG,BTC-USD,ETH-USD,TLT
2024-07-25,527.3138427734375,105.62899780273438,41.60873031616211,43.44980239868164,218.3300018310547,25.40999984741211,21.479999542236328,65777.2265625,3174.42724609375,85.2720718383789
2024-07-26,533.2193603515625,106.96932220458984,42.260990142822266,43.58690643310547,220.6300048828125,25.479999542236328,21.239999771118164,67912.0625,3275.951416015625,85.93743896484375
2024-07-27,,,,,,,,67813.3359375,3247.60791015625,
2024-07-28,,,,,,,,68255.8671875,3271.464599609375,
2024-07-29,533.5328979492188,106.49452209472656,42.20258331298828,43.21340560913086,220.32000732421875,25.440000534057617,21.049999237060547,66819.9140625,3320.539306640625,86.39952850341797
2024-07-30,530.8297729492188,103.81880187988281,42.6893424987793,43.884769439697266,222.52000427246094,25.829999923706055,20.989999771118164,66201.015625,3278.667724609375,86.73222351074219
2024-07-31,539.4581298828125,108.21568298339844,42.58225631713867,44.069156646728516,226.5500030517578,26.389999389648438,21.510000228881836,64619.25,3231.295654296875,87.61943817138672
2024-08-01,531.8189697265625,104.17985534667969,41.97867202758789,42.9013557434082,225.77000427246094,26.030000686645508,21.149999618530273,65357.5,3201.564453125,88.37512969970703
2024-08-02,521.9174194335938,101.25189971923828,40.94672393798828,41.795013427734375,225.33999633789062,26.040000915527344,20.760000228881836,61415.06640625,2986.01318359375,91.12903594970703
2024-08-03,,,,,,,,60680.09375,2903.3857421875,
2024-08-04,,,,,,,,58116.9765625,2686.39892578125,
2024-08-05,506.7171630859375,97.8788070678711,39.7590217590332,40.873069763183594,222.47999572753906,24.860000610351562,20.65999984741211,53991.45703125,2417.206298828125,91.6111831665039
2024-08-06,511.38885498046875,99.20923614501953,40.401554107666016,41.123653411865234,220.6999969482422,24.639999389648438,20.579999923706055,56034.31640625,2458.723876953125,89.56200408935547
2024-08-07,507.970703125,97.60183715820312,40.450225830078125,41.28913116455078,220.5500030517578,24.329999923706055,20.860000610351562,55027.4609375,2336.58935546875,88.93147277832031
2024-08-08,519.7137451171875,101.24695587158203,41.10249710083008,42.17798614501953,224.00999450683594,25.010000228881836,20.979999542236328,61710.13671875,2683.352783203125,88.38439178466797
2024-08-09,522.0054321289062,101.70198059082031,41.27772903442383,42.27254104614258,224.55999755859375,25.0,21.110000610351562,60880.11328125,2599.5986328125,89.2560043334961
2024-08-10,,,,,,,,60945.8125,2610.02294921875,
2024-08-11,,,,,,,,58719.484375,2553.252197265625,
2024-08-12,522.2796630859375,102.53288269042969,41.06355285644531,42.48057556152344,228.41000366210938,25.489999771118164,21.5,59354.515625,2724.431884765625,89.58053588867188
2024-08-13,530.8690185546875,105.68339538574219,41.4042854309082,42.06924057006836,228.05999755859375,25.420000076293945,21.280000686645508,60609.56640625,2703.671875,90.20179748535156
2024-08-14,532.5436401367188,106.26206970214844,41.910518646240234,42.31509780883789,226.1999969482422,25.1299991607666,21.200000762939453,58737.26953125,2662.914794921875,90.76741027832031
2024-08-15,541.6715698242188,109.31861114501953,42.2999382019043,42.820980072021484,226.91000366210938,25.860000610351562,21.309999465942383,57560.09765625,2570.087646484375,90.03488159179688
2024-08-16,542.885986328125,109.50160217285156,42.61145782470703,42.773704528808594,231.99000549316406,26.43000030517578,21.139999389648438,58894.10546875,2593.1865234375,90.35014343261719
2024-08-17,,,,,,,,59478.97265625,2614.546875,
2024-08-18,,,,,,,,58483.96484375,2613.357177734375,
2024-08-19,548.0767211914062,111.30685424804688,42.84511184692383,43.062110900878906,231.61000061035156,26.829999923706055,21.0,59493.453125,2637.306396484375,90.76741027832031
2024-08-20,547.1856079101562,110.91612243652344,42.70881652832031,41.92740249633789,232.4600067138672,26.8700008392334,20.899999618530273,59012.79296875,2573.10693359375,91.49064636230469
2024-08-21,549.0660400390625,111.56897735595703,42.64066696166992,41.998321533203125,232.14999389648438,26.950000762939453,20.719999313354492,61175.19140625,2631.3955078125,91.5462875366211
2024-08-22,544.7567138671875,109.0020751953125,42.8840446472168,42.107059478759766,229.3699951171875,26.389999389648438,20.780000686645508,60381.9140625,2622.951416015625,90.6375961303711
2024-08-23,550.544921875,110.76774597167969,43.25399398803711,42.73588180541992,232.02000427246094,27.200000762939453,21.149999618530273,64094.35546875,2764.447021484375,91.23103332519531
2024-08-24,,,,,,,,64178.9921875,2769.3896484375,
2024-08-25,,,,,,,,64333.54296875,2749.15771484375,
2024-08-26,549.2324829101562,109.3779525756836,43.39028549194336,43.118839263916016,232.75999450683594,27.31999969482422,21.450000762939453,62880.66015625,2681.340576171875,90.99921417236328
2024-08-27,549.9866333007812,110.04071044921875,43.61419677734375,42.71696853637695,233.38999938964844,27.360000610351562,21.31999969482422,59504.1328125,2458.7265625,90.84158325195312
2024-08-28,546.7938232421875,108.52233123779297,43.721290588378906,42.44274139404297,231.75,26.690000534057617,21.06999969482422,59027.625,2528.41552734375,90.73030853271484
2024-08-29,546.8428955078125,107.54304504394531,44.1107063293457,42.99592208862305,232.9499969482422,26.809999465942383,21.309999465942383,59388.1796875,2528.792724609375,90.43358612060547
2024-08-30,552.0630493164062,108.9723892211914,44.52932357788086,43.15666961669922,231.2899932861328,26.350000381469727,21.040000915527344,59119.4765625,2525.822021484375,89.46927642822266
2024-08-31,,,,,,,,58969.8984375,2513.393798828125,
2024-09-01,,,,,,,,57325.48828125,2427.90234375,
2024-09-02,,,,,,,,59112.48046875,2538.187255859375,
2024-09-03,540.7020263671875,103.96717834472656,44.19831848144531,42.08341979980469,230.2899932861328,25.579999923706055,20.56999969482422,57431.0234375,2420.603759765625,90.93257141113281
2024-09-04,539.5953369140625,103.7000961303711,44.24700164794922,41.50188446044922,230.42999267578125,25.68000030517578,20.329999923706055,57971.5390625,2448.97705078125,92.10470581054688
2024-09-05,538.282958984375,103.54183197021484,43.76023483276367,41.180389404296875,232.35000610351562,26.229999542236328,20.3799991607666,56160.48828125,2367.737548828125,92.62564849853516
2024-09-06,529.2236328125,100.85623168945312,43.11770248413086,40.665042877197266,230.6300048828125,25.479999542236328,20.09000015258789,53948.75390625,2223.87646484375,92.61631774902344
2024-09-07,,,,,,,,54139.6875,2274.107177734375,
2024-09-08,,,,,,,,54841.56640625,2297.29296875,
2024-09-09,535.1488647460938,102.50814819335938,43.76023483276367,40.958168029785156,231.60000610351562,25.850000381469727,20.190000534057617,57019.53515625,2358.482177734375,93.0163345336914
2024-09-10,537.4797973632812,104.04136657714844,43.31240463256836,40.25371170043945,232.6199951171875,25.940000534057617,19.84000015258789,57648.7109375,2389.5810546875,93.66751861572266
2024-09-11,542.9937744140625,107.59249877929688,43.10796356201172,39.88019943237305,232.25,26.1200008392334,20.06999969482422,57343.171875,2339.841552734375,93.59309387207031
2024-09-12,547.5675659179688,108.48275756835938,43.205322265625,40.23952865600586,236.3300018310547,27.270000457763672,20.43000030517578,58127.01171875,2361.78173828125,93.15587615966797
2024-09-13,550.4273071289062,109.02680206298828,43.331878662109375,40.46646499633789,238.67999267578125,28.020000457763672,20.43000030517578,60571.30078125,2441.607177734375,93.40703582763672
2024-09-14,,,,,,,,60005.12109375,2418.595703125,
2024-09-15,,,,,,,,59182.8359375,2320.897216796875,
2024-09-16,551.2403564453125,108.6113510131836,43.89653015136719,40.929805755615234,238.66000366210938,28.06999969482422,20.600000381469727,58192.5078125,2295.28369140625,94.26288604736328
2024-09-17,551.465576171875,108.39867401123047,44.13018035888672,41.482975006103516,237.33999633789062,27.959999084472656,20.760000228881836,60308.5390625,2341.707763671875,93.80703735351562
2024-09-18,549.8300170898438,107.40951538085938,43.99387741088867,41.563350677490234,235.50999450683594,27.239999771118164,20.610000610351562,61649.6796875,2369.72900390625,92.64423370361328
2024-09-19,559.2124633789062,110.5995864868164,44.480648040771484,42.059783935546875,239.1699981689453,28.09000015258789,21.010000228881836,62940.45703125,2464.752197265625,92.33726501464844
2024-09-20,558.245849609375,110.06049346923828,44.451438903808594,41.9652214050293,242.2100067138672,28.40999984741211,21.030000686645508,63192.9765625,2561.072021484375,91.9837417602539
2024-09-21,,,,,,,,63394.83984375,2615.857177734375,
2024-09-22,,,,,,,,63648.7109375,2582.862548828125,
2024-09-23,559.6408081054688,110.04016876220703,44.39769744873047,42.483394622802734,242.67999267578125,27.979999542236328,21.040000915527344,63329.80078125,2648.54638671875,91.78839874267578
2024-09-24,561.2420654296875,110.79329681396484,44.02642059326172,42.378517150878906,246.07000732421875,29.3799991607666,21.34000015258789,64301.96875,2654.35498046875,91.76978302001953
2024-09-25,560.0042724609375,111.11040496826172,43.762603759765625,41.549068450927734,245.72999572753906,29.059999465942383,21.1200008392334,63143.14453125,2579.388671875,91.00699615478516
2024-09-26,562.2244873046875,112.58196258544922,43.987335205078125,40.733909606933594,246.97999572753906,29.260000228881836,20.8799991607666,65181.01953125,2632.199951171875,91.220947265625
2024-09-27,561.4091186523438,111.53156280517578,44.11434555053711,41.56336975097656,245.02000427246094,28.860000610351562,21.059999465942383,65790.6640625,2695.900634765625,91.69537353515625
2024-09-28,,,,,,,,65887.6484375,2677.5390625,
2024-09-29,,,,,,,,65635.3046875,2659.346923828125,
2024-09-30,563.6588134765625,111.85857391357422,44.28044891357422,41.854156494140625,243.05999755859375,28.40999984741211,21.0,63329.5,2603.062744140625,91.25814056396484
2024-10-01,558.6092529296875,109.13345336914062,44.04595947265625,42.807552337646484,245.61000061035156,28.579999923706055,21.360000610351562,60837.0078125,2448.921142578125,91.91703796386719
2024-10-02,558.8451538085938,109.94107818603516,44.094810485839844,43.246116638183594,245.66000366210938,29.0,21.549999237060547,60632.78515625,2365.231689453125,91.1424331665039
2024-10-03,557.8233642578125,110.39693450927734,43.860313415527344,44.00883102416992,245.49000549316406,29.229999542236328,21.940000534057617,60759.40234375,2349.791259765625,90.28382873535156
2024-10-04,562.8925170898438,111.62570190429688,44.602882385253906,44.41879653930664,245.0,29.360000610351562,21.989999771118164,62067.4765625,2414.7939453125,89.1732406616211
2024-10-05,,,,,,,,62089.94921875,2415.6318359375,
2024-10-06,,,,,,,,62818.953125,2439.957763671875,
2024-10-07,557.8037109375,110.85771942138672,44.055728912353516,44.576107025146484,244.1699981689453,28.93000030517578,22.350000381469727,62236.66015625,2421.796630859375,88.50129699707031
2024-10-08,563.0791625976562,112.92880249023438,44.309757232666016,43.412960052490234,242.3699951171875,28.010000228881836,21.760000228881836,62131.96875,2439.8408203125,88.65061950683594
2024-10-09,566.9793090820312,114.1922607421875,44.72012710571289,43.675148010253906,241.0500030517578,27.860000610351562,21.610000610351562,60582.1015625,2368.283447265625,88.14665985107422
2024-10-10,565.9871215820312,114.16254425048828,44.583335876464844,43.97069549560547,242.82000732421875,28.3799991607666,22.049999237060547,60274.5,2383.85791015625,87.80135345458984
2024-10-11,569.3763427734375,114.36073303222656,45.44315719604492,44.24241638183594,245.47000122070312,28.799999237060547,22.040000915527344,62445.08984375,2436.513427734375,87.44669342041016
2024-10-12,,,,,,,,63193.0234375,2476.523193359375,
2024-10-13,,,,,,,,62851.375,2467.677001953125,
2024-10-14,574.0328979492188,115.85210418701172,45.726505279541016,44.22334671020508,245.07000732421875,28.540000915527344,21.690000534057617,66046.125,2628.89990234375,87.51203155517578
2024-10-15,569.5728149414062,113.30535888671875,45.824214935302734,42.79801559448242,245.9199981689453,28.709999084472656,21.200000762939453,67041.109375,2606.02197265625,88.57596588134766
2024-10-16,572.0484619140625,113.65714263916016,46.39090347290039,43.00300216674805,247.14999389648438,28.90999984741211,21.149999618530273,67612.71875,2611.10205078125,88.94927215576172
2024-10-17,572.0975341796875,114.00397491455078,46.517921447753906,43.20798110961914,248.6300048828125,28.889999389648438,21.139999389648438,67399.8359375,2604.2734375,87.54004669189453
2024-10-18,574.2981567382812,114.4102783203125,46.5276985168457,43.06496810913086,251.27000427246094,30.639999389648438,20.989999771118164,68418.7890625,2641.55224609375,87.60536193847656
2024-10-19,,,,,,,,68362.734375,2648.656982421875,
2024-10-20,,,,,,,,69001.703125,2746.364013671875,
2024-10-21,573.3550415039062,114.94539642333984,46.15641403198242,42.93626022338867,251.22000122070312,30.850000381469727,21.1299991607666,67367.8515625,2665.712158203125,86.07481384277344
2024-10-22,573.0504760742188,114.82646942138672,46.0684814453125,43.03636169433594,253.92999267578125,31.739999771118164,21.440000534057617,67361.40625,2620.197509765625,86.1587905883789
2024-10-23,567.8143310546875,113.18150329589844,46.029396057128906,42.812313079833984,250.8699951171875,30.709999084472656,21.3799991607666,66432.1953125,2509.098876953125,85.92550659179688
2024-10-24,569.0423583984375,113.51345825195312,46.0684814453125,42.807552337646484,252.8000030517578,30.690000534057617,21.34000015258789,68161.0546875,2534.49853515625,86.47610473632812
2024-10-25,568.8458251953125,114.10308074951172,45.56040573120117,42.79324722290039,253.32000732421875,30.6299991607666,21.520000457763672,66642.4140625,2435.93408203125,85.99081420898438
2024-10-26,,,,,,,,67014.6953125,2479.603271484375,
2024-10-27,,,,,,,,67929.296875,2505.940673828125,
2024-10-28,570.6044311523438,114.06838989257812,46.127098083496094,42.52153396606445,253.3300018310547,30.729999542236328,20.889999389648438,69907.7578125,2565.34814453125,85.75749969482422
2024-10-29,571.52783203125,115.6043701171875,45.84375,41.87321853637695,256.0899963378906,31.389999389648438,20.81999969482422,72720.4921875,2637.95751953125,85.88815307617188
2024-10-30,569.798828125,113.76615905761719,46.0489387512207,41.96855926513672,257.5,30.809999465942383,21.079999923706055,72339.5390625,2657.37255859375,86.1401596069336
2024-10-31,558.6289672851562,110.114501953125,45.41384506225586,42.230743408203125,253.50999450683594,29.809999465942383,21.299999237060547,70215.1875,2515.79931640625,86.2801284790039
2024-11-01,560.9866333007812,110.94195556640625,45.57017135620117,41.96379470825195,252.47000122070312,29.540000915527344,21.06999969482422,69482.46875,2511.885498046875,85.06373596191406
2024-11-02,,,,,,,,69289.2734375,2491.068603515625,
2024-11-03,,,,,,,,68741.1171875,2456.42529296875,
2024-11-04,559.7783203125,110.85771942138672,45.21842956542969,42.69791030883789,252.8300018310547,29.6299991607666,21.450000762939453,67811.5078125,2397.0263671875,86.38407135009766
2024-11-05,566.5470581054688,112.41846466064453,45.638572692871094,42.98393249511719,253.39999389648438,29.75,21.520000457763672,69359.5625,2422.650634765625,86.84291076660156
2024-11-06,580.6345825195312,115.61923217773438,48.41342544555664,44.59994125366211,245.6999969482422,28.43000030517578,21.399999618530273,75639.078125,2724.169189453125,84.46441650390625
2024-11-07,585.1242065429688,117.63581848144531,47.631771087646484,44.39495849609375,249.64999389648438,29.110000610351562,21.549999237060547,75904.859375,2895.58544921875,85.5225830078125
2024-11-08,587.6587524414062,117.50700378417969,48.061683654785156,44.69050979614258,247.9600067138672,28.479999542236328,21.219999313354492,76545.4765625,2962.296630859375,86.60881042480469
2024-11-09,,,,,,,,76778.8671875,3131.14453125,
2024-11-10,,,,,,,,80474.1875,3191.331298828125,
2024-11-11,588.21875,116.85792541503906,48.74562454223633,44.94316101074219,242.13999938964844,27.969999313354492,20.889999389648438,88701.484375,3374.81298828125,86.18743133544922
2024-11-12,586.3914794921875,117.00656127929688,48.599063873291016,44.70480728149414,240.0500030517578,28.06999969482422,20.829999923706055,87955.8125,3246.25732421875,84.89518737792969
2024-11-13,586.6763305664062,116.60028076171875,48.628379821777344,45.05280303955078,237.6300048828125,27.610000610351562,20.799999237060547,90584.1640625,3192.595947265625,84.08987426757812
2024-11-14,582.9039306640625,116.20389556884766,48.50135803222656,45.22441482543945,237.00999450683594,27.809999465942383,20.809999465942383,87250.4296875,3058.94873046875,84.57679748535156
2024-11-15,575.437744140625,113.32023620605469,48.7260856628418,45.157676696777344,236.58999633789062,27.56999969482422,20.700000762939453,91066.0078125,3103.04052734375,84.3520736694336
2024-11-16,,,,,,,,90558.4765625,3133.27392578125,
2024-11-17,,,,,,,,89845.8515625,3075.66162109375,
2024-11-18,577.7955322265625,113.6868667602539,48.872650146484375,45.7583122253418,241.08999633789062,28.3799991607666,21.1299991607666,90542.640625,3207.8564453125,84.50187683105469
2024-11-19,579.9076538085938,114.61837005615234,48.550209045410156,45.467529296875,243.25,28.5,21.200000762939453,92343.7890625,3111.384033203125,84.93263244628906
2024-11-20,580.1041259765625,114.519287109375,48.403648376464844,45.9251594543457,244.6199951171875,28.100000381469727,21.229999542236328,94339.4921875,3072.18798828125,84.66107177734375
2024-11-21,583.21826171875,115.68363952636719,49.019203186035156,46.29698944091797,246.66000366210938,28.040000915527344,21.40999984741211,98504.7265625,3361.053955078125,84.59551239013672
2024-11-22,585.0259399414062,115.74309539794922,49.56635665893555,46.368492126464844,249.83999633789062,28.469999313354492,21.479999542236328,98997.6640625,3331.600830078125,84.642333984375
2024-11-23,,,,,,,,97777.28125,3396.223388671875,
2024-11-24,,,,,,,,98013.8203125,3363.659912109375,
2024-11-25,587.0103149414062,115.73814392089844,49.88878631591797,45.45322799682617,242.47999572753906,27.6299991607666,21.200000762939453,93102.296875,3413.5439453125,86.83356475830078
2024-11-26,590.0753784179688,116.31785583496094,49.98649215698242,45.39126205444336,242.9499969482422,27.799999237060547,21.149999618530273,91985.3203125,3326.517333984375,86.49645233154297
2024-11-27,588.2874145507812,114.74223327636719,50.084197998046875,45.34358596801758,243.49000549316406,27.450000762939453,21.1200008392334,95962.53125,3657.249267578125,87.09574890136719
2024-11-28,,,,,,,,95652.46875,3579.8115234375,
2024-11-29,591.94189453125,115.8075180053711,50.1623649597168,45.539031982421875,245.58999633789062,27.920000076293945,21.139999389648438,97461.5234375,3593.494384765625,87.99472045898438
2024-11-30,,,,,,,,96449.0546875,3705.705322265625,
2024-12-01,,,,,,,,97279.7890625,3711.1650390625,
2024-12-02,593.0029296875,116.90746307373047,49.664066314697266,45.05756759643555,243.44000244140625,27.790000915527344,21.0,95865.3046875,3644.198486328125,88.20612335205078
2024-12-03,593.2780151367188,117.32862854003906,49.292781829833984,45.05280303955078,243.92999267578125,28.280000686645508,21.270000457763672,96002.1640625,3620.711669921875,87.44500732421875
2024-12-04,596.9619750976562,119.47403717041016,49.10713577270508,43.9659309387207,244.6699981689453,28.530000686645508,21.09000015258789,98768.53125,3841.3310546875,88.3846664428711
2024-12-05,595.9796142578125,118.86956024169922,49.25369644165039,44.13753890991211,242.86000061035156,28.559999465942383,21.06999969482422,96593.5703125,3811.00830078125,88.56320190429688
2024-12-06,597.109375,119.3303451538086,49.243927001953125,43.38912582397461,242.9499969482422,28.25,20.90999984741211,99920.7109375,4005.810546875,88.69474792480469
2024-12-07,,,,,,,,99923.3359375,4002.692626953125,
2024-12-08,,,,,,,,101236.015625,4005.70458984375,
2024-12-09,594.034423828125,118.55245208740234,48.56975173950195,43.31761932373047,245.36000061035156,28.979999542236328,21.149999618530273,97432.71875,3718.6904296875,87.87724304199219
2024-12-10,592.1875610351562,116.90746307373047,48.55998611450195,43.02206802368164,248.58999633789062,28.989999771118164,21.239999771118164,96675.4296875,3631.833740234375,87.46379089355469
2024-12-11,596.7655029296875,118.60198974609375,48.657691955566406,43.09357452392578,250.9600067138672,29.040000915527344,21.5,101173.03125,3832.822021484375,86.63687896728516
2024-12-12,593.690673828125,117.93806457519531,48.4427375793457,42.74557876586914,247.27999877929688,28.200000762939453,21.479999542236328,100043.0,3883.1015625,85.58446502685547
2024-12-13,593.57275390625,118.44345092773438,48.403648376464844,42.53106689453125,244.2899932861328,27.75,21.56999969482422,101459.2578125,3911.205322265625,84.71057891845703
2024-12-14,,,,,,,,101372.96875,3868.4052734375,
2024-12-15,,,,,,,,104298.6953125,3951.941162109375,
2024-12-16,596.1073608398438,119.62763214111328,48.31572341918945,41.59673309326172,244.8800048828125,27.799999237060547,21.40999984741211,106029.71875,3987.48095703125,84.96429443359375
2024-12-17,593.6513061523438,118.90423583984375,47.9737434387207,41.28688430786133,243.94000244140625,27.809999465942383,21.329999923706055,106140.6015625,3886.76611328125,85.17102813720703
2024-12-18,575.9584350585938,115.06926727294922,46.53746795654297,40.066532135009766,239.25999450683594,26.850000381469727,21.190000534057617,100041.5390625,3618.791259765625,84.10601043701172
2024-12-19,575.7815551757812,115.19313049316406,46.70356369018555,39.718544006347656,239.60000610351562,26.520000457763672,21.139999389648438,97490.953125,3417.927978515625,82.83253479003906
2024-12-20,582.6973266601562,116.91242980957031,47.39727783203125,40.109432220458984,242.10000610351562,26.920000076293945,21.510000228881836,97755.9296875,3472.553466796875,83.30419158935547
2024-12-21,,,,,,,,97224.7265625,3337.222412109375,
2024-12-22,,,,,,,,95104.9375,3277.53515625,
2024-12-23,586.1865844726562,118.15115356445312,47.51110076904297,40.34497833251953,240.9600067138672,26.989999771118164,21.280000686645508,94686.2421875,3415.785400390625,82.54010772705078
2024-12-24,592.7020263671875,119.37202453613281,48.070404052734375,40.686275482177734,241.44000244140625,27.020000457763672,21.389999389648438,98676.09375,3492.0498046875,82.88912963867188
2024-12-25,,,,,,,,99299.1953125,3493.2353515625,
2024-12-26,592.7415161132812,119.45143127441406,48.18815231323242,40.65262222290039,243.07000732421875,27.139999389648438,21.34000015258789,95795.515625,3331.225830078125,82.84196472167969
2024-12-27,586.5020751953125,117.8633041381836,47.834903717041016,40.64781188964844,241.39999389648438,26.760000228881836,21.420000076293945,94164.859375,3328.9169921875,82.16278839111328
2024-12-28,,,,,,,,95163.9296875,3397.90234375,
2024-12-29,,,,,,,,93530.2265625,3349.513427734375,
2024-12-30,579.80908203125,116.3645248413086,47.37372970581055,40.64301300048828,240.6300048828125,26.43000030517578,21.65999984741211,92643.2109375,3356.392578125,82.82310485839844
2024-12-31,577.69970703125,115.39676666259766,47.422794342041016,41.17658996582031,242.1300048828125,26.329999923706055,21.770000457763672,93429.203125,3332.53173828125,82.37975311279297
2025-01-01,,,,,,,,94419.7578125,3353.504150390625,
2025-01-02,576.2803344726562,115.1238021850586,47.3050422668457,41.657283782958984,245.4199981689453,26.93000030517578,21.989999771118164,96886.875,3451.392578125,82.60613250732422
2025-01-03,583.4857788085938,116.99977111816406,47.677913665771484,42.046653747558594,243.49000549316406,26.979999542236328,21.950000762939453,98107.4296875,3605.009765625,82.34201049804688
2025-01-04,,,,,,,,98236.2265625,3657.706787109375,
2025-01-05,,,,,,,,98314.9609375,3634.103759765625,
2025-01-06,586.8469848632812,118.48863220214844,47.530723571777344,41.854373931884766,243.19000244140625,27.239999771118164,21.969999313354492,102078.0859375,3688.611328125,81.9741439819336
2025-01-07,580.2133178710938,116.11141204833984,47.422794342041016,42.272579193115234,244.55999755859375,27.329999923706055,22.06999969482422,96922.703125,3381.577392578125,81.04966735839844
2025-01-08,581.0609130859375,116.07170867919922,47.57978820800781,42.31584167480469,245.86000061035156,27.399999618530273,21.989999771118164,95043.5234375,3326.329345703125,81.15343475341797
2025-01-09,,,,,,,,92484.0390625,3219.4306640625,
2025-01-10,572.189697265625,113.5406494140625,46.4317512512207,42.488887786865234,248.2100067138672,27.610000610351562,22.709999084472656,94701.453125,3267.489990234375,80.61576080322266
2025-01-11,,,,,,,,94566.59375,3282.2177734375,
2025-01-12,,,,,,,,94488.4375,3265.951171875,
2025-01-13,573.0768432617188,112.73666381835938,46.76536178588867,43.382991790771484,245.74000549316406,26.959999084472656,22.899999618530273,94516.5234375,3135.499755859375,80.58744812011719
2025-01-14,573.8653564453125,113.034423828125,47.34429168701172,43.849266052246094,247.02999877929688,27.200000762939453,22.84000015258789,96534.046875,3223.6845703125,80.45537567138672
2025-01-15,584.303955078125,115.28260803222656,48.551204681396484,44.498207092285156,248.8800048828125,27.959999084472656,23.309999465942383,100504.4921875,3450.53759765625,81.84205627441406
2025-01-16,583.1802368164062,114.39425659179688,48.87500762939453,44.820274353027344,250.60000610351562,28.040000915527344,23.1299991607666,99756.90625,3308.34521484375,82.10616302490234
2025-01-17,589.0353393554688,116.18585205078125,49.28712463378906,45.1663818359375,249.27000427246094,27.610000610351562,23.049999237060547,104462.0390625,3474.107177734375,82.24769592285156
2025-01-18,,,,,,,,104408.0703125,3305.78955078125,
2025-01-19,,,,,,,,101089.609375,3208.96435546875,
2025-01-20,,,,,,,,102016.6640625,3278.035400390625,
2025-01-21,594.4270629882812,117.15361022949219,49.699241638183594,44.93564224243164,253.1300048828125,28.040000915527344,22.899999618530273,106146.265625,3327.40625,82.98346710205078
2025-01-22,597.7686767578125,119.79883575439453,49.463748931884766,44.11845779418945,254.42999267578125,28.049999237060547,22.81999969482422,103653.0703125,3240.224609375,82.54954528808594
2025-01-23,601.0313110351562,120.01223754882812,49.7483024597168,44.32034683227539,254.07000732421875,27.770000457763672,22.729999542236328,103960.171875,3334.714111328125,81.90808868408203
2025-01-24,599.2767944335938,118.7615966796875,49.895484924316406,43.89252471923828,255.64999389648438,27.90999984741211,22.790000915527344,104819.484375,3309.554931640625,82.2759780883789
2025-01-25,,,,,,,,104714.6484375,3317.26953125,
2025-01-26,,,,,,,,102682.5,3236.13427734375,
2025-01-27,590.7996826171875,112.94013214111328,50.444976806640625,43.43586730957031,252.99000549316406,27.459999084472656,22.469999313354492,102087.6875,3178.92041015625,83.24758911132812
2025-01-28,595.8760986328125,115.95260620117188,50.356666564941406,43.02246856689453,255.17999267578125,27.6299991607666,22.56999969482422,101332.4765625,3077.112548828125,83.19100952148438
2025-01-29,593.2047729492188,115.00965881347656,50.317413330078125,43.11861038208008,254.1999969482422,28.0,22.559999465942383,103703.2109375,3112.9990234375,83.0212173461914
2025-01-30,596.3886108398438,115.22306823730469,50.7982177734375,43.33972930908203,258.04998779296875,28.719999313354492,22.56999969482422,104735.3046875,3247.780029296875,83.33251190185547
2025-01-31,593.2146606445312,114.5481185913086,50.503849029541016,42.12836837768555,258.55999755859375,28.510000228881836,22.520000457763672,102405.0234375,3298.26513671875,82.78538513183594
2025-02-01,,,,,,,,100655.90625,3118.32861328125,
2025-02-02,,,,,,,,97688.9765625,2868.69287109375,
2025-02-03,589.2225952148438,113.00465393066406,50.29779052734375,42.39275360107422,259.94000244140625,28.670000076293945,22.649999618530273,101405.421875,2884.566650390625,83.45941162109375
2025-02-04,593.17529296875,114.63248443603516,50.1800422668457,43.282047271728516,262.5,29.219999313354492,22.670000076293945,97871.8203125,2735.05126953125,83.71502685546875
2025-02-05,595.580322265625,116.2255630493164,50.70990753173828,43.37337875366211,264.1300048828125,29.350000381469727,22.540000915527344,96615.4453125,2787.779052734375,85.09717559814453
2025-02-06,597.6503295898438,116.54318237304688,51.1318359375,42.57542037963867,263.42999267578125,29.3799991607666,22.459999084472656,96593.296875,2688.40087890625,85.0593032836914
2025-02-07,592.1796875,115.54563903808594,50.84727478027344,42.57060623168945,263.8999938964844,29.030000686645508,22.5,96529.0859375,2622.211181640625,84.51021575927734
2025-02-08,,,,,,,,96482.453125,2632.308349609375,
2025-02-09,,,,,,,,96500.09375,2628.72119140625,
2025-02-10,596.2012939453125,117.23302459716797,50.444976806640625,43.50797653198242,268.3699951171875,29.200000762939453,22.829999923706055,97437.5546875,2661.166748046875,84.2546157836914
2025-02-11,596.65478515625,117.2876205444336,50.57253646850586,43.858882904052734,267.3900146484375,29.0,22.920000076293945,95747.4296875,2602.781982421875,83.71502685546875
2025-02-12,594.7325439453125,117.03450775146484,50.395912170410156,42.80134963989258,267.6700134277344,29.34000015258789,22.670000076293945,97885.859375,2736.902099609375,82.57899475097656
2025-02-13,601.0115356445312,118.6921157836914,50.729530334472656,43.1234130859375,270.30999755859375,29.459999084472656,22.799999237060547,96623.8671875,2675.902587890625,83.95169067382812
2025-02-14,600.9819946289062,119.09410095214844,50.82765197753906,43.29646682739258,266.2900085449219,29.309999465942383,22.700000762939453,97508.96875,2726.091552734375,84.3966293334961
2025-02-15,,,,,,,,97580.3515625,2693.559814453125,
2025-02-16,,,,,,,,96175.03125,2663.31591796875,
2025-02-17,,,,,,,,95773.3828125,2743.19970703125,
